job_id,profile,confidence,rationale
783,Ambiguous / Not Relevant,2.0,"The job description focuses on IT infrastructure, Linux systems, and automation within a cloud and infrastructure team. It lacks specific mentions of AI, machine learning, or generative models, which are central to ML Engineer and GenAI Engineer roles."
784,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on data processing, pipeline maintenance, and reporting, aligning with traditional data engineering roles. While generative AI is mentioned as a technology to advise on, the core responsibilities do not involve building or deploying GenAI models, nor do they emphasize the specific tasks associated with an ML Engineer."
785,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on data processing, reporting, and advising on data quality and existing technologies like business rule engines. While generative AI is mentioned as a technology to advise on, the core responsibilities do not align with building, fine-tuning, or deploying generative models, nor with the core MLOps or advanced modeling tasks typically associated with ML or GenAI Engineer roles."
786,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on application development and integration, with a mention of LLMs and Nvidia stack deployment, but lacks depth in core ML/GenAI engineering tasks like model training, fine-tuning, or advanced RAG implementation. It appears to be more of a CI/CD or backend engineering role with some AI component integration."
787,nan,,
788,Ambiguous / Not Relevant,2.0,"The job description focuses on an internship in the renewable energy field with a mention of AI, but lacks specific technical tasks or technologies related to AI development. It appears to be more of a general engineering or business-focused role with exposure to AI concepts rather than a dedicated AI development position."
789,ML Engineer,4.0,"The job title and description strongly emphasize building and deploying predictive models, data preprocessing, and MLOps. While generative AI is mentioned, the core focus remains on traditional machine learning engineering tasks like algorithm development and productionizing models."
79,GenAI Engineer,4.0,"The role focuses on developing user-facing applications leveraging generative AI and conversational agents, aligning with the core responsibilities of a GenAI Engineer. While it involves software development and iterative prototyping, the primary driver is the application of generative AI in a product context."
790,Ambiguous / Not Relevant,2.0,"The job description focuses on traditional software engineering tasks and does not mention any specific AI, ML, or GenAI technologies, models, or frameworks. While it mentions 'document automation solutions', the core responsibilities and technologies described align with general software development rather than specialized AI roles."
791,ML Engineer,4.0,"The job description emphasizes the development and implementation of advanced predictive models and algorithms, including regression and classification problems. It also highlights experimentation and proof-of-concepts, aligning strongly with the core responsibilities of an ML Engineer focused on data-driven predictive modeling."
792,GenAI Engineer,5.0,"The job description heavily emphasizes designing, building, and managing GenAI solutions, including driving the development of GenAI-powered applications using both low-code and high-code approaches. It also mentions specific cloud platforms (Azure) and a focus on staying updated with GenAI trends, aligning perfectly with the 'GenAI Engineer' profile."
793,nan,,
794,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional C++ software engineering and NX CAM software development, with only a tangential mention of AI. There is no evidence of core AI/ML tasks like model training, data engineering for AI, or specific generative AI techniques, making it not a fit for ML or GenAI Engineer profiles."
795,GenAI Engineer,4.0,"The job description heavily emphasizes building AI-centric products, utilizing generative AI, LLMs, RAG, and agents. While it mentions full-stack development, the core focus is on integrating and developing applications around generative AI technologies, aligning with the GenAI Engineer profile."
796,GenAI Engineer,4.0,"The job description emphasizes building AI-centric products, utilizing generative AI, LLMs, RAG, and Agents. While it mentions full-stack development, the core focus is on integrating and developing applications around generative AI technologies, aligning with the GenAI Engineer profile."
797,nan,,
798,ML Engineer,4.0,"The job description emphasizes building and operationalizing end-to-end solutions using statistical models and predictive algorithms, aligning with the core responsibilities of an ML Engineer. While generative AI is mentioned, the primary focus remains on traditional machine learning tasks and productionizing models."
799,ML Engineer,4.0,"The job description emphasizes building and operationalizing end-to-end solutions using statistical models and predictive algorithms, aligning with the core responsibilities of an ML Engineer. While generative AI is not explicitly mentioned, the focus on data processing, predictive modeling, and productionizing robust solutions points strongly towards this profile."
8,GenAI Engineer,4.0,"The role focuses on integrating generative AI capabilities into core user flows and shaping the collaboration workspace. Key responsibilities include designing and developing Miro canvas components and integrating them with in-house generative AI models, aligning with the GenAI Engineer profile's emphasis on developing user-facing applications powered by generative models."
80,nan,,
800,nan,,
801,Ambiguous / Not Relevant,2.0,"The job description focuses on Quality Engineering and Testing, with a secondary mention of Generative AI tools for enhancing productivity in testing. It does not involve building, fine-tuning, or deploying generative models themselves, nor does it focus on core ML engineering tasks."
802,GenAI Engineer,5.0,"The job description explicitly mentions designing, implementing, and optimizing generative AI solutions, with a strong focus on RAGS, LLMs, and vector databases. This aligns directly with the core responsibilities and technologies associated with a GenAI Engineer profile."
803,ML Engineer,4.0,"The job description emphasizes working with Machine Learning, Deep Learning, OCR, Computer Vision, and LLMs, aligning with core ML engineering tasks. The mention of Docker, Kubernetes, and AI deployment pipelines strongly indicates a focus on MLOps and productionizing models, a key characteristic of an ML Engineer."
804,GenAI Engineer,4.0,"The job description emphasizes building scalable data and AI products on the cloud, specifically mentioning Generative AI and Machine Learning expertise. This aligns with the GenAI Engineer profile's focus on developing and deploying applications built on generative models, combined with cloud competency."
805,Ambiguous / Not Relevant,1.0,"The job description focuses on sales, business development, and relationship management, with no mention of core AI/ML engineering tasks or technologies. It is a business-focused role rather than a technical one."
806,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on software engineering leadership, architecture, and product strategy rather than the core development or fine-tuning of AI models. While it mentions AI products, it lacks specific details on generative models, LLMs, or MLOps tasks typically associated with GenAI or ML Engineer roles."
807,nan,,
808,nan,,
809,GenAI Engineer,4.0,"The job description heavily emphasizes Generative AI technologies, including developing proof-of-concepts, exploring new GenAI technologies, and integrating next-generation AI methods. The core responsibilities align with building and showcasing applications of generative AI, fitting the definition of a GenAI Engineer."
81,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional backend software engineering with Golang and cloud-native environments. While it mentions LLM applications, it lacks specific details on generative model development, fine-tuning, or RAG systems, which are core to a GenAI Engineer role."
810,nan,,
811,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional software engineering and cybersecurity, with AI/ML mentioned as a tool to enhance existing processes rather than being the core focus of development. There is a lack of specific tasks related to building, fine-tuning, or deploying generative models or predictive ML systems."
812,ML Engineer,4.0,"The role emphasizes developing and operating security services and frameworks, architecting scalable systems, and implementing industry-leading security solutions. While ML/GenAI is mentioned as a backing technology, the core focus is on security solutions, threat detection, and traditional software engineering principles rather than building and fine-tuning generative models."
813,ML Engineer,4.0,"The role emphasizes developing and operationalizing ML/GenAI for security services, focusing on threat detection and mitigation. While it involves software development, the core is applying ML to security problems and scaling these solutions, aligning with the ML Engineer profile's focus on predictive modeling and productionizing."
814,Ambiguous / Not Relevant,2.0,"The job title and description focus heavily on frontend software engineering and the use of ML platforms, rather than the development or direct application of ML/GenAI models. There is a lack of specific tasks related to model building, training, or fine-tuning, which are central to ML and GenAI Engineer roles."
815,nan,,
816,Ambiguous / Not Relevant,2.0,"The job title suggests a backend software engineering role focused on an ML platform, but the description explicitly states 'ML background is not required'. It lacks specific details about AI/ML tasks, models, or generative techniques, making it difficult to classify into a specialized AI role. It appears to be a general backend software engineering position supporting an ML platform."
817,nan,,
818,Ambiguous / Not Relevant,4.0,"The job title and description lack specific technical details related to AI/ML model development or deployment. It appears to focus on general software development for workflow acceleration, which could involve AI but is not explicitly defined as such. Therefore, it doesn't fit the defined profiles of ML Engineer or GenAI Engineer."
819,nan,,
82,ML Engineer,3.0,"The role focuses on designing and developing ML/AI-based algorithms for patient monitoring, emphasizing predictive modeling for risk prediction and vital signs analysis. While generative AI is mentioned, the core seems to be traditional ML for prediction and classification in a medical context, aligning with the ML Engineer profile."
820,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional frontend development tasks and integration with backend services. While it mentions 'Generative AI outputs', it does not indicate the developer will be building, fine-tuning, or deploying generative models themselves, nor does it involve core ML engineering tasks."
821,Ambiguous / Not Relevant,2.0,"The job description focuses on general software engineering principles and involvement in development processes from concept to production. It lacks specific mentions of AI, machine learning, generative models, or related technologies, making it difficult to classify into a specialized AI role."
822,Ambiguous / Not Relevant,1.0,"The job description focuses on a training workshop for AWS services and cloud development, rather than a specific AI or ML engineering role. It lacks the core responsibilities and technologies associated with ML Engineer or GenAI Engineer profiles."
823,nan,,
824,GenAI Engineer,3.0,"The job title explicitly mentions 'GenAI Developer', indicating a focus on generative AI technologies. While the description is very brief, the title strongly suggests a role centered around developing applications using generative models, aligning with the GenAI Engineer profile."
825,GenAI Engineer,4.0,"The job description heavily emphasizes experience with Generative AI concepts like LLMs, vector databases, and tool calling. It also highlights a passion for GenAI developments and applying them to smart applications, aligning with the core responsibilities of a GenAI Engineer."
826,GenAI Engineer,4.0,"The job description emphasizes implementing GenAI technology, creating new AI solutions, and working with Data Scientists and Data Engineers. It highlights collaboration with multidisciplinary teams and integrating AI into business processes, aligning well with the core responsibilities of a GenAI Engineer."
827,Ambiguous / Not Relevant,1.0,"The job description focuses on traditional full-stack development for a web and mobile application, emphasizing user authentication and profiles. There is no mention of AI, machine learning, or generative models, making it irrelevant to the GenAI Engineer or ML Engineer profiles."
828,GenAI Engineer,4.0,"The job description emphasizes developing AI solutions using GenAI, specifically mentioning voicebots and revolutionizing document interaction. It highlights working with LLMs, experimenting with technologies like ChatGPT, and building scalable products, aligning strongly with the GenAI Engineer profile."
829,GenAI Engineer,4.0,"The job description heavily emphasizes developing AI solutions leveraging GenAI, including voicebots and document interaction, aligning with the core responsibilities of a GenAI Engineer. The focus on building applications around LLMs and taking them from idea to production, alongside software development and MLOps, further supports this classification."
83,ML Engineer,4.0,"The job description heavily emphasizes MLOps, data management, and the deployment/monitoring of machine learning models. While generative AI is not explicitly mentioned, the core responsibilities align with building and maintaining production-grade predictive modeling systems."
830,Ambiguous / Not Relevant,2.0,"The job description focuses on system integration and testing within a laser and optical system, with no mention of AI, machine learning, or generative models. The responsibilities are centered around traditional engineering tasks like feasibility studies, test specifications, and fleet performance analysis, not AI model development or deployment."
831,Ambiguous / Not Relevant,1.0,"The job description focuses on Azure infrastructure and cloud engineering, not on AI or machine learning model development. It lacks specific tasks or technologies related to ML/GenAI, making it irrelevant to the ML Engineer or GenAI Engineer profiles."
832,GenAI Engineer,4.0,"The job description emphasizes 'Azure platform & AI ontwikkelaar' with a focus on implementing platforms related to (generative) AI. This aligns with the GenAI Engineer profile's focus on developing and deploying applications built on generative models, particularly within a cloud environment like Azure."
833,GenAI Engineer,4.0,"The job description explicitly mentions 'GenAI Engineer' and focuses on implementing GenAI technologies, developing AI solutions, and integrating them into business processes. The responsibilities align with building and optimizing AI applications, which is a core aspect of the GenAI Engineer role."
834,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on software development and data engineering with a general mention of AI. However, it lacks specific details about building, fine-tuning, or deploying generative models, which are core to a GenAI Engineer role. The emphasis on research and audit processes suggests a broader, less specialized AI focus."
835,nan,,
836,ML Engineer,4.0,"The job description heavily emphasizes building, implementing, and enhancing machine learning models, integrating them into IT infrastructure, and deploying them in production. This aligns strongly with the core responsibilities of an ML Engineer focused on predictive modeling and MLOps."
837,nan,,
838,nan,,
839,ML Engineer,4.0,"The role heavily emphasizes building and maintaining data infrastructure, data pipelines, and processing multimodal data for AI models. While it involves collaboration with ML engineers, the core focus is on the data engineering aspects supporting ML, rather than the development or fine-tuning of generative models themselves."
84,ML Engineer,4.0,"The job description heavily emphasizes MLOps, data management, model training, validation, and deployment, aligning with the core responsibilities of an ML Engineer. While generative AI is not explicitly mentioned, the focus on productionizing models and ensuring reliability points towards a predictive modeling specialist."
840,ML Engineer,4.0,"The role focuses heavily on building and maintaining scalable ML platforms, distributed training systems, and MLOps infrastructure. While generative AI is implied through the 'AI research team' and 'AI healthcare solutions', the core responsibilities described align more closely with the foundational engineering of ML systems rather than the direct development of GenAI applications."
841,ML Engineer,4.0,"The role heavily emphasizes developing and productionizing ML systems, including data pipelines, model training, and MLOps. While GenAI is mentioned for future expansion, the core responsibilities and technologies align more closely with a traditional ML Engineer focused on recommendation systems."
842,ML Engineer,4.0,"The role emphasizes defining ML/AI architecture, technical strategy, and long-term vision across various domains including Generative AI, Search Ranking, and Recommendations. While Generative AI is mentioned, the core responsibilities and qualifications point towards a broader ML engineering focus on building and deploying predictive models and systems, rather than solely on generative model applications."
843,nan,,
844,ML Engineer,3.0,"The role heavily emphasizes data engineering tasks like designing data architectures, building pipelines, and managing data access for AI applications. While it mentions collaboration with LLM engineers, the core responsibilities and listed technologies lean more towards traditional data engineering and MLOps for AI systems rather than direct generative model development."
845,GenAI Engineer,4.0,"The job description heavily emphasizes working with LLMs, refining their outputs, and building AI-driven solutions for practical applications. This aligns directly with the core responsibilities of a GenAI Engineer focused on generative models and their integration into user-facing systems."
846,nan,,
847,nan,,
848,GenAI Engineer,5.0,"The job description heavily emphasizes building applications powered by LLMs, including specific mentions of GPT-3/GPT-4, RAG concepts (implied by integrating models and optimizing for text quality based on data), and developing user-facing systems. The core responsibilities align directly with the definition of a GenAI Engineer, focusing on generative models and their application in software."
849,GenAI Engineer,4.0,"The role heavily emphasizes developing virtual assistants for voice and text interactions using Microsoft Copilot Studio, which aligns with building user-facing applications on generative models. The focus on integrating functions, managing the platform, and developing innovative assistants points towards a GenAI Engineer specializing in conversational AI."
85,GenAI Engineer,4.0,"The job description emphasizes leading the ideation, design, and deployment of solutions in generative AI, developing functionalities for Data Science platforms, and exploring new AWS services. While it mentions data science broadly, the focus on 'generative AI' and 'innovative solutions' aligns strongly with the GenAI Engineer profile's core responsibilities."
850,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on general software engineering principles, client transformation, and cultural impact, with only a brief mention of generative AI as a potential area to explore. It lacks specific tasks or technologies related to building, fine-tuning, or deploying AI models, which are central to ML or GenAI Engineer roles."
851,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional software engineering, client transformation, and cultural improvement, with only a brief mention of generative AI as a potential area to explore. It lacks the core responsibilities and specific technologies associated with an ML Engineer or GenAI Engineer."
852,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional software engineering, client transformation, and general software development practices. While it mentions 'generative AI' as an area to explore, it does not indicate core responsibilities or required skills in this domain, making it not a specialized AI role."
853,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional software engineering, JVM languages, and consulting. While it mentions opportunities to explore generative AI, this is not the primary focus or core responsibility of the role. The emphasis is on software craftsmanship, client transformation, and general software development lifecycle, not specialized AI engineering."
854,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional software engineering principles and soft skills, with only a brief mention of generative AI as a training area. It lacks specific tasks or technologies related to building, fine-tuning, or deploying generative AI models, which are core to the GenAI Engineer profile."
855,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional software engineering with JVM and polyglot skills, mentioning generative AI only as a training area. It lacks specific tasks related to building, fine-tuning, or deploying generative AI models, which are core to the GenAI Engineer profile."
856,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional software engineering principles and soft skills, with only a brief mention of generative AI as a training area. It lacks specific tasks or technologies related to building or deploying AI models, making it not a direct fit for an AI-focused role."
857,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on Microsoft 365, Azure, and traditional DevOps practices, with only a brief mention of exploring generative AI. It lacks the core responsibilities and technologies associated with either an ML Engineer or a GenAI Engineer."
858,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional database engineering, data warehousing, and operational support for these systems. While it mentions data modernization and transformation, it lacks specific details or requirements related to machine learning, generative AI, or advanced AI model development, which are central to the ML Engineer and GenAI Engineer profiles."
859,nan,,
86,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on client-facing advisory, strategy, and relationship management, with a broad mention of AI solutions. It lacks specific details on the hands-on development, modeling, or MLOps required for an ML or GenAI Engineer role."
860,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on Pega development and integrating GenAI into existing case management systems rather than core GenAI engineering. While GenAI is mentioned, the primary emphasis is on application development within a specific platform (Pega) and business domain (financial crime prevention), not on building or fine-tuning generative models themselves."
861,GenAI Engineer,4.0,"The role focuses on developing virtual assistants using a specific platform (Copilot Studio), integrating features, and enhancing customer service, which aligns with building user-facing applications on generative models. The emphasis on voice and text interactions and platform guidance points towards a GenAI specialization rather than general ML engineering."
862,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional backend software engineering and DevOps responsibilities within a banking context. While it mentions 'insights features' and 'personalized insights', there is no explicit mention of AI, machine learning, generative models, or related technologies, making it not a fit for ML or GenAI Engineer profiles."
863,GenAI Engineer,4.0,"The job description heavily emphasizes the development and integration of applications built on large language models (LLMs) and generative AI. Core responsibilities include fine-tuning LLMs, integrating them into applications, and using AI for enhancements, which aligns directly with the definition and responsibilities of a GenAI Engineer."
864,Ambiguous / Not Relevant,2.0,"The role focuses heavily on educational measurement and content creation, using AI as a tool rather than building AI systems. While generative AI is mentioned, the core responsibilities and stated exclusions point away from a technical AI engineering role and towards a business/educational specialist role."
865,GenAI Engineer,4.0,"The job description heavily emphasizes designing and building AI automations, integrating state-of-the-art AI tools like GPT-4 Vision, and deploying automated AI systems. This aligns with the core responsibilities of a GenAI Engineer focused on generative models and their application in user-facing or process-streamlining systems."
866,GenAI Engineer,5.0,"The job description heavily emphasizes the use and development of Generative AI, specifically mentioning fine-tuned LLMs, advanced chatbots, and AI-driven predictive analytics for personalization. The core responsibilities focus on architecting and deploying AI products using these technologies, aligning directly with the definition of a GenAI Engineer."
867,ML Engineer,4.0,"The role emphasizes developing AI automation systems, transforming business efficiency, and architecting AI implementations across cloud infrastructure. While generative AI tools are mentioned, the core focus appears to be on building and deploying predictive models and automation systems, aligning with the 'ML Engineer' profile's emphasis on productionizing models and MLOps."
868,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on using AI tools to enhance existing QA processes rather than developing or engineering AI models. While AI is mentioned, the core tasks revolve around test automation and quality assurance, not core AI development or MLOps."
869,nan,,
87,ML Engineer,4.0,"The job description heavily emphasizes building and deploying cloud platforms, improving existing modeling workflows, implementing standard ML pipelines, and developing new ML applications including DL models. While LLMs are mentioned, the core focus remains on traditional ML engineering tasks and productionizing models within cloud environments."
870,Ambiguous / Not Relevant,1.0,"The job description focuses on Salesforce development and CPQ implementation, which are business-focused and not directly related to AI or machine learning engineering. There is no mention of AI models, generative techniques, or core ML engineering tasks."
871,GenAI Engineer,4.0,"The job description heavily emphasizes fine-tuning LLMs for AI-powered products and revolutionizing internal processes with advanced AI. This aligns directly with the core responsibilities of a GenAI Engineer, focusing on generative models and their application in user-facing products and internal efficiency."
872,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on using AI tools to enhance traditional QA processes rather than developing core AI models or applications. While it mentions AI, it lacks the depth in core AI engineering tasks like model building, fine-tuning, or deploying generative models that would align with ML Engineer or GenAI Engineer profiles."
873,Ambiguous / Not Relevant,2.0,"The job description focuses on using AI tools for quality assurance and automation rather than developing or engineering AI models. While AI is mentioned, the core responsibilities are in testing and quality assurance, not in building or deploying AI systems."
874,Ambiguous / Not Relevant,2.0,"The job description focuses on Salesforce development and CPQ configurations, with a mention of 'AI-driven solutions' for automation. However, it lacks specific details on AI model development, generative techniques, or core ML engineering tasks, making it primarily a software development role within a specific platform."
875,Ambiguous / Not Relevant,2.0,"The job description focuses on Salesforce development and CPQ configuration, with a mention of 'AI-driven solutions' for automation. However, it lacks specific details about core AI/ML tasks like model development, training, or deployment, leaning more towards traditional software engineering and business process automation within a specific platform."
876,GenAI Engineer,4.0,"The job description emphasizes designing and building AI automations using state-of-the-art tools like GPT-4 Vision, integrating them into development processes, and deploying sophisticated, fully-automated AI systems. This aligns strongly with the GenAI Engineer profile's focus on generative models and building production-grade user-facing systems."
877,GenAI Engineer,4.0,"The job description heavily emphasizes the integration and development of AI automation systems using specific generative AI technologies like GPT-4 Vision and Amazon CodeWhisperer. It focuses on architecting and optimizing these AI implementations within cloud infrastructure, aligning with the core responsibilities of a GenAI Engineer."
878,Ambiguous / Not Relevant,2.0,"The role focuses on using and improving existing AI systems for customer support rather than developing or engineering AI models. While it involves interacting with AI and providing feedback for fine-tuning, the core responsibilities are centered around technical support and problem-solving within an existing AI framework, not core AI development."
879,nan,,
88,Ambiguous / Not Relevant,2.0,"The job description focuses on general IT development and DevOps principles within an international organization. While it mentions 'new technologies' and 'innovative solutions', it lacks specific details about AI, machine learning, or generative models, making it difficult to classify into a specialized AI role."
880,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on client relationships, pre-sales technical consulting, and demonstrating a platform's value. While it mentions data and analytics, it lacks specific details on core AI/ML engineering tasks like model development, training, or deployment, making it not a direct fit for ML or GenAI Engineer profiles."
881,Ambiguous / Not Relevant,1.0,The job description is too generic and lacks specific details about AI or ML tasks. It does not provide enough information to classify it into any of the specialized AI/ML engineering roles.
882,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on Azure infrastructure, CI/CD, and scripting for system management, aligning with traditional DevOps roles. While it mentions exploring GenAI and LLMs, these are not core responsibilities or areas of deep engagement, making it not a primary GenAI or ML Engineer role."
883,Ambiguous / Not Relevant,2.0,"The job description heavily emphasizes Azure Systems Engineering and DevOps practices, with only a minor mention of GenAI/LLM as an area for exploration. The core responsibilities and technologies align with traditional cloud infrastructure and MLOps rather than specialized GenAI development."
884,nan,,
885,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional backend software development using C# .NET and agile methodologies. While AI (LLM) and Azure Cloud are mentioned as technologies to work with, they are not the primary focus, and the core responsibilities do not align with specialized ML or GenAI engineering roles."
886,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional backend software engineering with C# .NET and Agile methodologies. While AI and Azure are mentioned, they appear as technologies to work with rather than the core focus of building and deploying AI models or GenAI applications."
887,Ambiguous / Not Relevant,2.0,"The job description focuses on full-stack development with some AI tool experimentation, rather than core AI/ML model development or generative AI application building. It lacks the depth in modeling, data engineering, or MLOps required for an ML or GenAI Engineer role."
888,Ambiguous / Not Relevant,2.0,"The job description heavily emphasizes Business Intelligence (BI) solutions, data modeling, and data engineering within an Azure environment. While it mentions 'GenAI data' and 'GenAI reporting', the core responsibilities and technologies described do not align with the specialized focus of a GenAI Engineer or ML Engineer, leaning more towards traditional BI and data warehousing."
889,GenAI Engineer,4.0,"The role heavily emphasizes designing and building tools for foundation models, including fine-tuning techniques and LLM systems. It also involves developing data pipelines and evaluation tools specifically for generative models, aligning with the core responsibilities of a GenAI Engineer."
89,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on research, open science, and foundational AI model development rather than building and deploying specific AI-powered applications or systems. While it mentions LLMs and AI experiences, it lacks the core responsibilities and technologies typically associated with an ML Engineer or GenAI Engineer."
890,GenAI Engineer,4.0,"The job description heavily emphasizes working with foundation models, fine-tuning techniques, and developing LLM systems, aligning with the core responsibilities of a GenAI Engineer. The focus on building tools for evaluation, monitoring, and creating benchmarks also points towards the development and deployment aspects characteristic of this role."
891,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional software development, system integration, and backend architecture within the healthcare domain. While it mentions 'algorithms' for provider identification, it lacks specific details about building or deploying ML/GenAI models, making it not a direct fit for ML or GenAI Engineer roles."
892,Ambiguous / Not Relevant,2.0,"The job title and description primarily focus on Django development and traditional data engineering tasks. There is no mention of generative AI, LLMs, or related technologies, which are central to the GenAI Engineer profile. The role appears to be a standard software engineering and data engineering position."
893,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on data analysis and optimization within e-commerce and digital marketing, rather than the core development or fine-tuning of generative AI models. While it mentions AI solutions, it lacks specific details on generative techniques, LLMs, or advanced AI model building, leaning more towards data engineering and business application of AI."
894,GenAI Engineer,5.0,"The job description explicitly mentions designing, implementing, and optimizing generative AI solutions, with a strong focus on RAG systems, LLMs, and vector databases. These are core components of the GenAI Engineer profile, indicating a direct alignment with the role's responsibilities."
895,nan,,
896,Ambiguous / Not Relevant,2.0,"The job description focuses on business process automation using tools like UiPath and Node-RED, which are not core AI/ML development tasks. While it mentions 'emerging technologies,' the primary focus is on automating existing processes rather than building or deploying AI models."
897,nan,,
898,GenAI Engineer,,
899,GenAI Engineer,5.0,"The job description explicitly mentions working with large language models (LLMs) and developing AI solutions for applications. The core responsibilities align directly with fine-tuning models, preparing data for them, and ensuring responsible AI application, which are hallmarks of a GenAI Engineer."
9,Ambiguous / Not Relevant,2.0,"The job description focuses on traditional full-stack web development without any mention of AI, machine learning, or generative models. The tasks described are standard software engineering practices, not specific to AI roles."
90,ML Engineer,4.0,"The role emphasizes building and managing end-to-end data pipelines, training large models on GPU clusters, and conducting research on foundation models. This aligns strongly with the core responsibilities of an ML Engineer focused on data and model training, rather than application development."
900,GenAI Engineer,4.0,"The job description emphasizes developing AI tools for a specific process (grant applications), mentioning AI, NLP, and software development. The focus on creating an AI tool that makes a process 'smarter, faster, and easier' aligns with building user-facing applications powered by generative AI."
901,GenAI Engineer,5.0,"The job description explicitly mentions designing and implementing AI solutions based on large language models (LLMs), improving text models, and ensuring responsible AI application. These core responsibilities align directly with the definition and typical projects of a GenAI Engineer."
902,GenAI Engineer,5.0,"The job description heavily emphasizes designing and implementing AI solutions based on LLMs, improving text models, and ensuring responsible AI application. This aligns directly with the core responsibilities and typical projects of a GenAI Engineer, focusing on generative models and their application."
903,nan,,
904,GenAI Engineer,4.0,"The role emphasizes developing production-quality software for AI, specifically mentioning cutting-edge large language model support and adapting to the evolving AI industry. The focus on LLMs, API design, and software architecture aligns strongly with the responsibilities of a GenAI Engineer."
905,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on data annotation and human feedback for AI models, rather than core AI/ML engineering tasks like model development or MLOps. While it mentions training AI models, the primary role appears to be data preparation and evaluation, not building or deploying them."
906,GenAI Engineer,4.0,"The job description heavily emphasizes working with AI-generated code, evaluating and improving AI model responses, and specifically mentions RLHF (Reinforcement Learning from Human Feedback), which are core to Generative AI development. The tasks involve refining AI outputs and building applications around AI, aligning with the definition of a GenAI Engineer."
907,GenAI Engineer,4.0,"The role emphasizes developing and enhancing generative AI projects like the 'GenAI Suite' and 'Klus Coach', which are core responsibilities for a GenAI Engineer. It also involves building and maintaining data pipelines and supporting data science initiatives, aligning with the need for robust infrastructure around generative models."
908,Ambiguous / Not Relevant,2.0,"The job description heavily emphasizes traditional backend software engineering using Go, focusing on API development and data ingestion. While it mentions 'advanced AI tech' and an 'interest in GenAI', these are not core responsibilities or required skills, making it primarily a software engineering role rather than a specialized AI/GenAI engineering position."
909,Ambiguous / Not Relevant,2.0,"The job description describes a Fullstack Software Engineer role with various themes, some of which touch upon AI/ML. However, it lacks a primary focus on core AI/ML engineering tasks like model development or GenAI specialization, leaning more towards traditional software engineering with AI integrations."
91,ML Engineer,4.0,"The job description emphasizes building and operationalizing end-to-end solutions using statistical models and predictive algorithms, aligning with the core responsibilities of an ML Engineer. While generative AI is not explicitly mentioned, the focus on data processing, predictive modeling, and productionizing models points strongly towards this profile."
910,nan,,
911,nan,,
912,ML Engineer,4.0,"The role heavily emphasizes building and maintaining frameworks for evaluating and validating AI models, including designing technical evaluators for LLM assessment and optimizing performance across ML evaluation systems. While it mentions LLMs, the core focus is on the engineering and operational aspects of model validation rather than developing generative AI applications."
913,nan,,
914,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional software engineering, product development, and team collaboration without mentioning any specific AI, ML, or generative models. It lacks the core technical elements required for ML Engineer or GenAI Engineer profiles."
915,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional PHP and front-end development (TypeScript, Next.js) with mentions of cloud migration and testing. While generative AI is mentioned as an area of innovation, it is not a core responsibility or a primary focus of the role."
916,Ambiguous / Not Relevant,1.0,"The job title 'OPS Engineer C' is too vague and does not provide enough information to classify it as a specific AI or ML role. There are no keywords or descriptions related to AI/ML tasks, models, or technologies."
917,GenAI Engineer,4.0,"The job description emphasizes developing and maintaining AI systems, with a specific mention of Generative AI (LLM) as a specialization. It also highlights building user-facing applications and integrating AI features, aligning with the core responsibilities of a GenAI Engineer."
